tMinor,yCleanExt,yMeasExt
0.805555555555555,51.9155324613308,52.8103005255402
0.819444444444444,51.789437326925,50.6929052364458
0.833333333333333,51.6637675664611,51.8997851590484
0.847222222222222,51.538735927905,52.6396899567882
0.861111111111111,51.4142395798179,50.7789934028285
0.875,51.2902605434347,51.375884193086
0.888888888888889,46.6161731296819,48.2181587360873
0.902777777777778,52.749695929601,51.980879700311
0.916666666666667,52.6237225619397,51.5355411710624
0.930555555555555,52.5109651406142,53.425904423075
0.944444444444444,52.3900157834488,52.3669982535524
0.958333333333333,52.2631759002527,51.1845106556173
0.972222222222222,52.1358984121258,51.2600624563186
0.986111111111111,52.0098890431912,52.3492324330414
1,51.884810450553,52.1247966310454
1.01388888888889,51.7598002973246,51.4152535269565
1.02777777777778,51.6348585835196,51.8593373478094
1.04166666666667,51.5103576400853,52.0635014213258
1.05555555555556,51.3876073531349,50.6712584175532
1.06944444444444,51.2649192170861,50.9515545395881
1.08333333333333,51.142293231935,50.4311495740875
1.09722222222222,51.0197293976758,52.3328206825969
1.11111111111111,50.8986565700717,49.6455373472408
1.125,50.778041720792,52.35986040481
1.13888888888889,50.6574833156575,50.0991100089829
1.15277777777778,50.5369813546644,50.5349904616117
1.16666666666667,50.4168339955229,51.3552223087134
1.18055555555556,50.2974518423014,51.020478295712
1.19444444444444,50.1784495993754,49.8438831704875
1.20833333333333,50.0598258039433,50.9306315833805
1.22222222222222,49.9415789960431,48.7854498787154
1.23611111111111,49.823866291581,51.1777115885669
1.25,49.7065900853871,50.8438252025596
1.26388888888889,49.589746327953,49.6078886784213
1.27777777777778,49.4733334897745,49.869147958032
1.29166666666667,49.3573672173892,50.3172841603816
1.30555555555556,49.2418505922973,48.9206693400851
1.31944444444444,49.1267721990141,49.6612712539794
1.33333333333333,49.0121305279949,49.6855851945529
1.34722222222222,48.8979244535228,49.2624364620536
1.36111111111111,48.784154433975,47.3920328453213
1.375,48.6708177411613,48.3418645914796
1.38888888888889,48.5579129578089,46.6211948596091
1.40277777777778,48.4454386714013,48.0700874384687
1.41666666666667,48.3333838542003,47.559323206027
1.43055555555556,48.2217499690813,48.1276303946853
1.44444444444444,48.1105379086797,48.4803965132835
1.45833333333333,47.9997463771467,48.8131605930595
1.47222222222222,47.8893713710938,47.749068086374
1.48611111111111,47.7794064283704,47.8187469614369
1.5,47.6698531892256,48.6628708364878
1.51388888888889,29.3817325518457,30.6525114132325
1.52777777777778,53.6308225857158,53.8440625550994
1.54166666666667,54.2414188474815,55.0854502168363
1.55555555555556,54.12362893703,53.408325959208
1.56944444444444,53.9964234141744,55.5503326033848
1.58333333333333,53.8625864658226,53.2130693613054
1.59722222222222,53.7287508210521,52.9765670549951
1.61111111111111,53.5952398692872,54.1226016943301
1.625,53.4635933742141,53.399567474425
1.63888888888889,53.332033853323,51.7772725723832
1.65277777777778,53.2005613066237,54.2564797961255
1.66666666666667,53.0691757341045,53.7504770401069
1.68055555555556,52.9398844847041,54.5545571735186
1.69444444444444,52.8113953676153,53.1003389003652
1.70833333333333,52.6829848722483,53.3738679792979
1.72222222222222,52.5546529985992,51.4262316192193
1.73611111111111,52.4269217663024,54.2491972923882
1.75,52.300299192474,54.6243285856507
1.76388888888889,52.173748434868,51.8000548660939
1.77777777777778,52.0472694934747,51.366383926529
1.79166666666667,51.9208623683038,52.9009704260292
1.80555555555556,51.79521423054,50.6826407793932
1.81944444444444,51.6699483541287,51.8204855392606
1.83333333333333,51.5450243393695,51.4129021919555
1.84722222222222,51.4204404559261,52.2305378595811
1.86111111111111,51.2964808362451,49.3670120847155
1.875,51.1732716995772,51.2942407725156
1.88888888888889,51.050613147947,51.3072913805018
1.90277777777778,50.9285032036984,49.1928297950581
1.91666666666667,50.8069221941339,50.6512588340851
1.93055555555556,50.6857400984552,51.3023322240024
1.94444444444444,50.5650431803209,49.314788138559
1.95833333333333,50.4448295373744,50.1507904830209
1.97222222222222,50.3250972721889,50.5180095142896
1.98611111111111,50.2058310053937,49.6936986444331
2,50.0870314567433,51.6287481681684
2.01388888888889,49.9687007665503,50.7227473437269
2.02777777777778,49.8508371538398,49.2836538354294
2.04166666666667,49.7334389082826,50.0584293133748
2.05555555555556,49.6165045311759,50.7227447961026
2.06944444444444,49.5000323229507,49.7432870989217
2.08333333333333,49.3840206424493,49.9298045019257
2.09722222222222,49.2684678535913,49.8987457374818
2.11111111111111,49.153394654145,49.8777570711465
2.125,49.0387948526475,47.7425051490941
2.13888888888889,30.7370286023464,30.0737709050327
2.15277777777778,54.9612683177499,54.6154381769053
2.16666666666667,55.5659722694709,54.0004921527658
2.18055555555556,55.4468223688912,54.072975214901
2.19444444444444,55.3102488396729,55.6607415040399
2.20833333333333,55.1707142056939,55.522445593242
2.22222222222222,55.0314016673445,55.937508620455
2.23611111111111,54.8926948842834,55.2509806673434
2.25,54.7546087276909,54.0031621055711
2.26388888888889,45.5115412997921,45.4961322016371
2.27777777777778,57.521526169575,56.8193446971617
2.29166666666667,57.7052793764463,58.5550940691549
2.30555555555556,57.597514179609,56.1167827697565
2.31944444444444,57.4511819402472,58.2934399435338
2.33333333333333,57.3027598810911,57.7908949071039
2.34722222222222,57.1547360949841,57.9123678691609
2.36111111111111,57.00746301488,56.4404171385882
2.375,56.8608617024367,57.0540506192561
2.38888888888889,52.159417250373,52.1192036440823
2.40277777777778,57.8716162671337,56.39098395973
2.41666666666667,58.0596297401135,58.5347181182186
2.43055555555556,57.9632269949312,58.3969701757688
2.44444444444444,57.820780334976,57.0925373925892
2.45833333333333,57.6722122659353,58.8874407598491
2.47222222222222,57.5248055530167,55.7949854222107
2.48611111111111,57.3775194451236,56.9747451812154
2.5,57.2303539422522,56.8473404280926
2.51388888888889,57.0833144753979,56.3838722361716
2.52777777777778,56.9391534993747,56.2884876955441
2.54166666666667,56.7951021320243,57.2684881726231
2.55555555555556,56.6511603733466,55.7948408314316
2.56944444444444,56.5073282233457,56.5748310505413
2.58333333333333,56.365010774148,55.9483911034274
2.59722222222222,56.223724081117,56.0979289178423
2.61111111111111,56.0825370716306,57.9762388674205
2.625,55.9414497456909,55.4104293007111
2.63888888888889,55.800652485514,56.6684633665279
2.65277777777778,55.6609505259211,55.6980618396404
2.66666666666667,55.5217512623048,55.5526012646691
2.68055555555556,55.3830521317948,53.5184941518924
2.69444444444444,55.244850571682,56.2452084636014
2.70833333333333,55.1073231593679,55.2587562578744
2.72222222222222,54.9704095123363,54.5450735742001
2.73611111111111,54.8340711600041,54.8707499849913
2.75,54.6983053908155,54.5914779731849
2.76388888888889,54.5631183644467,56.3585010495171
2.77777777777778,54.4285181684721,53.3438089340911
2.79166666666667,54.2944916827254,53.7441892331172
2.80555555555556,54.161036230004,54.4185860755691
2.81944444444444,54.028149127362,55.8452295419656
2.83333333333333,53.8958216963052,54.1480111873302
2.84722222222222,53.7640553670951,54.8529695182877
2.86111111111111,53.6328476242188,54.3704145825715
2.875,53.5021959569425,54.2067626423221
2.88888888888889,53.3720861903705,54.6338744080833
2.90277777777778,53.2425138665608,55.48791883303
2.91666666666667,53.113482899087,53.2581162436256
2.93055555555556,52.9849909840878,52.700771262069
2.94444444444444,52.8570310152456,53.0405009671581
2.95833333333333,52.7295802116485,52.4324622010191
2.97222222222222,52.6026512369261,50.3375337534685
2.98611111111111,52.4762419930999,52.3626101160443
3,52.3503503877268,52.5148329199034
3.01388888888889,43.0845008561588,42.725528068685
3.02777777777778,55.1600786095984,54.9475424264547
3.04166666666667,55.3545978429244,56.5661105125395
3.05555555555556,55.2588430060336,55.3397126764283
3.06944444444444,55.1238810562346,55.0945811716095
3.08333333333333,54.9890008974725,54.3408818553028
3.09722222222222,54.8542025297316,54.3081035738331
3.11111111111111,54.7196707764898,54.6207856835341
3.125,54.5857038368441,54.7110721214818
3.13888888888889,54.4518128121223,54.8326498335922
3.15277777777778,54.3179977023342,55.9205352724394
3.16666666666667,54.1851054181275,55.5145388746379
3.18055555555556,54.0532493932999,52.8799966892631
3.19444444444444,53.9214630099557,55.6429200492199
3.20833333333333,53.7897462680948,52.8239575647329
3.22222222222222,53.6586258341501,56.178413041149
3.23611111111111,53.5281517541531,53.7234530074532
3.25,53.3981131406728,52.9681599099244
3.26388888888889,53.2685080838903,51.2876307518603
3.27777777777778,53.1393874069127,52.7493662605939
3.29166666666667,53.0109016057322,54.5222028294414
3.30555555555556,52.8829305527352,52.4785233306855
3.31944444444444,52.7554722555552,52.3136681132552
3.33333333333333,52.6285247272912,51.3417749466829
3.34722222222222,52.5020695698087,51.3516268232164
3.36111111111111,52.3761118709366,51.8089993744003
3.375,52.2506518755066,52.6034815319996
3.38888888888889,52.1256876589168,50.1046488812408
3.40277777777778,52.0012140988576,52.655221677801
3.41666666666667,51.8772267814532,51.4057357310249
3.43055555555556,51.7537269356024,52.5419685166601
3.44444444444444,51.6307127671892,51.6264539502046
3.45833333333333,51.5081818136803,51.074342214734
3.47222222222222,51.3861197861813,51.8788283014609
3.48611111111111,51.2645333505829,51.7595840376152
3.5,51.1434208661874,53.1280394941104
3.51388888888889,51.0227806976927,49.7476020815371
3.52777777777778,50.9025955711868,50.2146055313673
3.54166666666667,50.7828638739227,49.583886215617
3.55555555555556,50.6635906230399,50.1048686827685
3.56944444444444,50.5447743345876,50.049488202635
3.58333333333333,50.4264109825805,49.9938116939746
3.59722222222222,50.3084909734489,49.8489428458938
3.61111111111111,50.1910181858231,49.6908386041257
3.625,50.0739912689994,49.8416020750219
3.63888888888889,31.7169231020635,32.1365936467581
3.65277777777778,55.9163391435042,57.0077756526599
3.66666666666667,56.3940342570569,56.0363748197806
3.68055555555556,56.4651868902388,58.2560673302157
3.69444444444444,56.3242407304644,57.1795430384954
3.70833333333333,56.1721453344902,57.3674208076506
3.72222222222222,56.0213675388564,55.0607709819188
3.73611111111111,55.8736938231699,54.0820701351562
3.75,55.7323783942394,56.0527839421181
3.76388888888889,55.5937877127224,55.9312295993189
3.77777777777778,55.4558325524068,53.7895756505618
3.79166666666667,55.3182015819058,53.8620453522073
3.80555555555556,55.1805177394014,55.5255386658763
3.81944444444444,55.0437953492359,56.0595167569627
3.83333333333333,54.9074063694539,56.2366258908935
3.84722222222222,54.7715498061469,53.8716521131305
3.86111111111111,54.636008828804,55.2285385931153
3.875,54.50091875947,55.1028782524207
3.88888888888889,49.7997640629683,49.768330404169
3.90277777777778,55.9700135370986,54.9391802124538
3.91666666666667,55.778957079305,54.69656966958
3.93055555555556,55.6580605562454,56.3837686513705
3.94444444444444,55.5264736764477,53.8780478947359
3.95833333333333,55.3892810062476,55.1002493286909
3.97222222222222,55.2513693654733,55.389035036148
3.98611111111111,55.115190770051,56.1863002593732
4,54.9796656413945,54.6276983121017
4.01388888888889,54.8442206550913,53.4795836525426
4.02777777777778,54.7088558111474,55.049935472372
4.04166666666667,54.5743509582233,53.8690834969655
4.05555555555556,54.441422097303,56.1833528086193
4.06944444444444,54.3085657797012,53.4579825903747
4.08333333333333,54.1757820054198,54.3433668367989
4.09722222222222,54.0430707744568,56.0446377741421
4.11111111111111,53.9123393293652,54.945366979884
4.125,53.7817913468489,53.765213966293
4.13888888888889,53.6513090225769,54.1208911547307
4.15277777777778,53.5208923565665,55.8755826531818
4.16666666666667,53.391026011384,54.7636573649921
4.18055555555556,53.2619113452215,51.9600792476801
4.19444444444444,53.1332192763037,53.314239179569
4.20833333333333,53.0049480416336,54.0485059111484
4.22222222222222,52.8771170274686,51.3729644746982
4.23611111111111,52.7498685461795,53.032766200646
4.25,52.623100995198,52.5563005440578
4.26388888888889,52.4968125314764,52.7794182198321
4.27777777777778,52.3710013167631,51.5820268405114
4.29166666666667,52.2456900033429,50.4552446152125
4.30555555555556,52.120871989514,51.0698880440645
4.31944444444444,51.9965386008202,53.8339329476917
4.33333333333333,51.8726880276111,51.7455482770217
4.34722222222222,51.7493188167875,50.8168186729873
4.36111111111111,51.6264299064393,53.0649324412034
4.375,51.5040191026264,52.40462480379
4.38888888888889,51.3820847115877,50.5367422451943
4.40277777777778,51.2606250449263,52.3140775393309
4.41666666666667,51.1396239146864,52.2278122363156
4.43055555555556,51.0190879094641,50.2608037802527
4.44444444444444,50.8990162126304,51.4281036960149
4.45833333333333,50.779407280637,50.416081828865
4.47222222222222,50.6602541859975,51.8860392511635
4.48611111111111,50.5415513801591,49.3047268932167
4.5,50.4233005493157,50.0229373309465
4.51388888888889,32.0624476438789,32.8668218397106
4.52777777777778,56.299452508894,56.2215093901822
4.54166666666667,56.9005293916966,57.4653946050299
4.55555555555556,56.7737724641053,58.4765667689655
4.56944444444444,56.6377359280582,56.2199041395877
4.58333333333333,56.4951548197437,55.421246743479
4.59722222222222,56.3526329454327,57.883672345096
4.61111111111111,56.2104205379898,55.7817686148073
4.625,56.0702921305293,56.3822105567343
4.63888888888889,55.9302587359801,55.3599353381671
4.65277777777778,55.7903203543423,54.2529006499983
4.66666666666667,55.650476985608,54.7220884385269
4.68055555555556,55.5128031691947,56.7987960772515
4.69444444444444,55.3760869540066,54.9692475414271
4.70833333333333,55.2394563306983,55.0922771810217
4.72222222222222,55.102911299266,55.3969482820526
4.73611111111111,54.9669655848288,56.1202474003365
4.75,54.8322744463717,54.9816237585079
4.76388888888889,54.697661218926,54.4443418154768
4.77777777777778,54.5631259024995,53.7277042386427
4.79166666666667,54.4286684970805,54.99982724506
4.80555555555556,54.2950065210065,52.2484659095427
4.81944444444444,54.1617792445249,53.010297018986
4.83333333333333,54.0289230289323,54.7505213365808
4.84722222222222,53.8964359229831,54.3343679472507
4.86111111111111,53.7645993137952,52.51329619785
4.875,53.6335782091077,54.1598547036088
4.88888888888889,53.5031486535977,53.9632285464425
4.90277777777778,53.3733084314149,52.2126929920877
4.91666666666667,53.2440411031433,53.173699677454
4.93055555555556,53.1152032440574,54.6852504884503
4.94444444444444,52.9868877403097,52.5032373653228
4.95833333333333,52.8590924625092,51.5384974408612
4.97222222222222,52.7318152865365,52.8873953041372
4.98611111111111,52.6050391455323,52.0560875081681
5,52.478763714678,52.1272323748358
5.01388888888889,52.3529920684709,52.7549525132181
5.02777777777778,52.227722219216,52.1739856747107
5.04166666666667,52.1029518755309,51.7291392583581
5.05555555555556,51.9786785559538,50.9675859636267
5.06944444444444,51.8549010457987,51.0510546872385
5.08333333333333,51.7316175197501,50.7285768364117
5.09722222222222,51.6088261580216,51.0157647065147
5.11111111111111,51.4865486796646,53.2118607843328
5.125,51.3647800168711,51.509481201559
5.13888888888889,32.9973391390382,32.4589717158144
5.15277777777778,57.2149412781442,57.0896341111431
5.16666666666667,57.8118448537213,58.0522664542627
5.18055555555556,57.6852792522276,57.9558320542162
5.19444444444444,57.5414399013951,57.8537834548547
5.20833333333333,57.394672930103,58.463402061659
5.22222222222222,57.2481692313189,56.9111648341786
5.23611111111111,57.1023131732585,57.4503272538228
5.25,56.9571190959361,56.3508760485725
5.26388888888889,47.6784348353656,45.8566636666522
5.27777777777778,59.681980808817,59.1214831855499
5.29166666666667,59.8584569451069,61.2480747483063
5.30555555555556,59.7436268600909,59.3961238393445
5.31944444444444,59.5902462467069,60.5916886514192
5.33333333333333,59.4348366270035,60.0246198749663
5.34722222222222,59.279871429317,58.6945656602447
5.36111111111111,59.1257017998733,61.0007901629848
5.375,58.9722473508704,59.8282106113917
5.38888888888889,54.2500479104819,55.1345735705902
5.40277777777778,59.9554866243937,59.0640456034758
5.41666666666667,60.1370800613016,59.5029466142778
5.43055555555556,60.0339495268857,60.6674636910933
5.44444444444444,59.8848052798847,61.0605631862942
5.45833333333333,59.7295869862833,59.7037345162843
5.47222222222222,59.5756598038742,61.2533562278955
5.48611111111111,59.4218590388842,59.296616074692
5.5,59.2681846913134,59.9718782021316
5.51388888888889,59.1146367611598,59.117936109096
5.52777777777778,58.9640965861812,60.0361685160126
5.54166666666667,58.8136989115755,58.4931610992222
5.55555555555556,58.6634158085917,58.6326582747785
5.56944444444444,58.5132472772416,57.0350984112471
5.58333333333333,58.3646485632737,58.6608577468826
5.59722222222222,58.2171654437481,58.3051064734624
5.61111111111111,58.0697862098376,58.587319579507
5.625,57.9225108615285,58.2539463584781
5.63888888888889,57.7755286557773,57.1195802534665
5.65277777777778,57.6297096607683,58.2804669836694
5.66666666666667,57.4844204331972,60.0423748283659
5.68055555555556,57.3396582169291,56.7110235172087
5.69444444444444,57.1954202558238,58.1090598886444
5.70833333333333,57.0518839905141,56.4856729739948
5.72222222222222,56.9089925939622,56.0187350681769
5.73611111111111,56.7667045599457,55.666348933543
5.75,56.6250169833086,57.188877473142
5.76388888888889,56.4839364153388,56.5165156562118
5.77777777777778,56.3434723274283,57.1996973478652
5.79166666666667,56.2036101844514,56.0173968629502
5.80555555555556,56.0643471237143,54.9124920863938
5.81944444444444,55.925680286756,55.7312988063879
5.83333333333333,55.7875997635698,55.7153075401865
5.84722222222222,55.6501074035771,56.2502595426685
5.86111111111111,55.513200580806,54.3269760715371
5.875,55.3768766176308,53.5706116682061
5.88888888888889,55.2411201175187,55.6907849159866
5.90277777777778,55.1059257695459,54.3449105751771
5.91666666666667,54.9712982325684,54.4903403647223
5.93055555555556,54.8372350569433,55.376610124922
5.94444444444444,54.7037288965262,54.7216946116974
5.95833333333333,54.5707545942241,54.7323804987319
5.97222222222222,54.4383260969133,55.5989435720141
5.98611111111111,54.3064411807088,55.3510290093305
6,54.1750976275755,54.1786183007458
6.01388888888889,44.8799239072039,44.3588855653807
6.02777777777778,56.9508643881657,55.780951940563
6.04166666666667,57.1397529263124,57.4492022836495
6.05555555555556,57.0385563972959,59.3053721064874
6.06944444444444,56.8982106440644,57.9243475317162
6.08333333333333,56.7579493539408,56.978407529538
6.09722222222222,56.6177725269327,55.5418402066725
6.11111111111111,56.4778821868353,55.2765378969635
6.125,56.3386538046323,55.8192297598668
6.13888888888889,56.1995035483993,52.5321652860992
6.15277777777778,56.0604314181343,56.4694721100469
6.16666666666667,55.9222641591154,57.1408887610401
6.18055555555556,55.7852428517066,55.8936149873752
6.19444444444444,55.6482930040926,55.3277509713207
6.20833333333333,55.511414616283,56.8372528004578
6.22222222222222,55.3751354736946,54.9559475074358
6.23611111111111,55.239607789828,54.6718221120483
6.25,55.1045792489968,56.0120282629434
6.26388888888889,54.9700476882432,54.9754478883271
6.27777777777778,54.8360109485704,54.2142099128187
6.29166666666667,54.7024668749335,55.5436268791198
6.30555555555556,54.5694133162317,54.0982523985584
6.31944444444444,54.4369147070696,55.8968277698516
6.33333333333333,54.3049916204573,53.6881882380488
6.34722222222222,54.1735871013519,53.5915153600857
6.36111111111111,54.0426991169623,53.4265789569117
6.375,53.9123256399516,54.2614522565577
6.38888888888889,53.7824646484565,55.0614487156633
6.40277777777778,53.6531141260718,54.0114750881832
6.41666666666667,53.5242660295872,54.2809023480844
6.43055555555556,53.3959133990151,54.6261328824898
6.44444444444444,53.2680619586878,53.1422938121062
6.45833333333333,53.1407098871628,54.0703607660704
6.47222222222222,53.0138553686499,52.8918458251344
6.48611111111111,52.8874965929992,54.9454383170569
6.5,52.7616317556918,53.0167079623101
6.51388888888889,52.636246172673,52.101676533397
6.52777777777778,52.5113156970243,52.6097385773092
6.54166666666667,52.3868633968945,51.6686173906034
6.55555555555556,52.2628876952983,50.7692126772526
6.56944444444444,52.1393870206788,52.4821717085179
6.58333333333333,52.0163598069817,52.2445615673318
6.59722222222222,51.893804493624,52.5347256007287
6.61111111111111,51.7717096629904,50.943654217876
6.625,51.6500397637366,50.8610269974373
6.63888888888889,51.5288251210441,51.0478893139227
6.65277777777778,51.4080643907995,50.4224688927869
6.66666666666667,51.2877562340056,53.9252834023511
6.68055555555556,51.1678993167506,51.5320021676101
6.69444444444444,51.0484923102195,50.4084285122539
6.70833333333333,50.9295283474036,51.3453647945731
6.72222222222222,50.8109606859651,52.0158983849274
6.73611111111111,50.6928259292266,51.3568707800629
6.75,50.575122938259,51.4734395903536
6.76388888888889,50.4578505787307,50.9289811514894
6.77777777777778,50.3410077209409,48.8640057198223
6.79166666666667,50.2245932397975,49.4798977854687
6.80555555555556,50.1086057150299,51.1472516324403
6.81944444444444,49.9930158942155,49.7988926436106
6.83333333333333,49.8778401024213,50.1318575351257
6.84722222222222,49.7630760027249,50.3069020177455
6.86111111111111,49.6487212871837,48.6477280441947
6.875,49.5347736767813,49.7210842109206
6.88888888888889,49.4212309212219,48.9951383494671
6.90277777777778,49.3080907989066,47.8634074761343
6.91666666666667,49.1953378161966,49.5807061260662
6.93055555555556,49.0829761321581,48.2557765541443
6.94444444444444,48.9710038804008,48.4782261249321
6.95833333333333,48.8594181878139,47.5469827374895
6.97222222222222,48.7482162083764,48.1573117966849
6.98611111111111,48.6373951230024,49.0681368990373
7,48.5269521394098,50.0670282821902
