8.784740674108554304e-01,9.999998999847222736e-01,9.337309538377172036e-01,8.823364189194816687e-01,9.999999950958533557e-01,9.999999999884664481e-01,9.999848047394960249e-01,9.999995306001757678e-01,9.999989270720732737e-01,9.999965224125955121e-01,9.999966090112369921e-01,9.999859879953325592e-01,1.000000000000000000e+00,8.784062618063283034e-01,9.299431745574670005e-01,7.845931531750857113e-01,9.567688887194101266e-01,9.694197099881197710e-01
8.784740674528348503e-01,9.999998999895223228e-01,9.337309538369730211e-01,8.823364189195082030e-01,9.999999950958533557e-01,9.999999999884662261e-01,9.999848047394960249e-01,9.999995306001729922e-01,9.999989270720727186e-01,9.999965224125952901e-01,9.999966090109317918e-01,9.999859879953327813e-01,1.000000000000000000e+00,8.784062618483069462e-01,9.299431745567420249e-01,7.845931531752107224e-01,9.567688887202190351e-01,9.694197099870035528e-01
8.784740674880694433e-01,9.999998999938798372e-01,9.337309538362836836e-01,8.823364189195302965e-01,9.999999950958533557e-01,9.999999999884660040e-01,9.999848047394960249e-01,9.999995306001702167e-01,9.999989270720721635e-01,9.999965224125950680e-01,9.999966090106784389e-01,9.999859879953328923e-01,1.000000000000000000e+00,8.784062618835428715e-01,9.299431745561266283e-01,7.845931531758436606e-01,9.567688887213291471e-01,9.694197099853971711e-01
8.784740675176108127e-01,9.999998999978405578e-01,9.337309538356446392e-01,8.823364189195487262e-01,9.999999950958533557e-01,9.999999999884658930e-01,9.999848047394960249e-01,9.999995306001673301e-01,9.999989270720717194e-01,9.999965224125947350e-01,9.999966090104689398e-01,9.999859879953330033e-01,1.000000000000000000e+00,8.784062619130866834e-01,9.299431745556034912e-01,7.845931531768716161e-01,9.567688887226609706e-01,9.694197099834263032e-01
8.784740675426002676e-01,9.999999000014724304e-01,9.337309538350481164e-01,8.823364189195642693e-01,9.999999950958533557e-01,9.999999999884657820e-01,9.999848047394960249e-01,9.999995306001645545e-01,9.999989270720712753e-01,9.999965224125944019e-01,9.999966090102945238e-01,9.999859879953331143e-01,1.000000000000000000e+00,8.784062619380796910e-01,9.299431745551545170e-01,7.845931531781923374e-01,9.567688887241571072e-01,9.694197099811848739e-01
8.784740675639006735e-01,9.999999000048249709e-01,9.337309538344890081e-01,8.823364189195774809e-01,9.999999950958533557e-01,9.999999999884655599e-01,9.999848047394960249e-01,9.999995306001617790e-01,9.999989270720708312e-01,9.999965224125941798e-01,9.999966090101484184e-01,9.999859879953333364e-01,1.000000000000000000e+00,8.784062619593844268e-01,9.299431745547661610e-01,7.845931531797329939e-01,9.567688887257698171e-01,9.694197099787505989e-01
8.784740675814945998e-01,9.999999000078756417e-01,9.337309538339713111e-01,8.823364189195881391e-01,9.999999950958533557e-01,9.999999999884654489e-01,9.999848047394960249e-01,9.999995306001590034e-01,9.999989270720703871e-01,9.999965224125939578e-01,9.999966090100308458e-01,9.999859879953334474e-01,1.000000000000000000e+00,8.784062619769834601e-01,9.299431745544390893e-01,7.845931531814588356e-01,9.567688887274690135e-01,9.694197099761678871e-01
8.784740675968956136e-01,9.999999000107367975e-01,9.337309538334804815e-01,8.823364189195974649e-01,9.999999950958533557e-01,9.999999999884652269e-01,9.999848047394960249e-01,9.999995306001562279e-01,9.999989270720698320e-01,9.999965224125937358e-01,9.999966090099302596e-01,9.999859879953336694e-01,1.000000000000000000e+00,8.784062619923900250e-01,9.299431745541484329e-01,7.845931531832768258e-01,9.567688887292051803e-01,9.694197099735221146e-01
8.784740676100208923e-01,9.999999000133912297e-01,9.337309538330195169e-01,8.823364189196054586e-01,9.999999950958533557e-01,9.999999999884650048e-01,9.999848047394960249e-01,9.999995306001533413e-01,9.999989270720692769e-01,9.999965224125935137e-01,9.999966090098471039e-01,9.999859879953337805e-01,1.000000000000000000e+00,8.784062620055207438e-01,9.299431745538961902e-01,7.845931531851734198e-01,9.567688887309701018e-01,9.694197099708224963e-01
8.784740676210339716e-01,9.999999000158352747e-01,9.337309538325898606e-01,8.823364189196118978e-01,9.999999950958533557e-01,9.999999999884648938e-01,9.999848047394960249e-01,9.999995306001505657e-01,9.999989270720687218e-01,9.999965224125932917e-01,9.999966090097801574e-01,9.999859879953338915e-01,1.000000000000000000e+00,8.784062620165397073e-01,9.299431745536794747e-01,7.845931531871126463e-01,9.567688887327323588e-01,9.694197099681206575e-01
8.784740676306398433e-01,9.999999000181294395e-01,9.337309538321827418e-01,8.823364189196174490e-01,9.999999950958533557e-01,9.999999999884647828e-01,9.999848047394960249e-01,9.999995306001476791e-01,9.999989270720681667e-01,9.999965224125930696e-01,9.999966090097240912e-01,9.999859879953340025e-01,1.000000000000000000e+00,8.784062620261515741e-01,9.299431745534867400e-01,7.845931531890673050e-01,9.567688887344831805e-01,9.694197099654316974e-01
8.784740676389077851e-01,9.999999000202716148e-01,9.337309538317991597e-01,8.823364189196222229e-01,9.999999950958533557e-01,9.999999999884646718e-01,9.999848047394960249e-01,9.999995306001447926e-01,9.999989270720676116e-01,9.999965224125927366e-01,9.999966090096782390e-01,9.999859879953341135e-01,1.000000000000000000e+00,8.784062620344254002e-01,9.299431745533172089e-01,7.845931531910198542e-01,9.567688887362092443e-01,9.694197099627765990e-01
8.784740676461380016e-01,9.999999000222857815e-01,9.337309538314361168e-01,8.823364189196262197e-01,9.999999950958533557e-01,9.999999999884644497e-01,9.999848047394960249e-01,9.999995306001420170e-01,9.999989270720670564e-01,9.999965224125925145e-01,9.999966090096402693e-01,9.999859879953342245e-01,1.000000000000000000e+00,8.784062620416616118e-01,9.299431745531658855e-01,7.845931531929528635e-01,9.567688887379014462e-01,9.694197099601706835e-01
8.784740676523218328e-01,9.999999000241631686e-01,9.337309538310949453e-01,8.823364189196296614e-01,9.999999950958533557e-01,9.999999999884643387e-01,9.999848047394960249e-01,9.999995306001392414e-01,9.999989270720665013e-01,9.999965224125922925e-01,9.999966090096102933e-01,9.999859879953343356e-01,1.000000000000000000e+00,8.784062620478512162e-01,9.299431745530329918e-01,7.845931531948552307e-01,9.567688887395540132e-01,9.694197099576228327e-01
8.784740676578211005e-01,9.999999000259417459e-01,9.337309538307695389e-01,8.823364189196326590e-01,9.999999950958533557e-01,9.999999999884641166e-01,9.999848047394960249e-01,9.999995306001365769e-01,9.999989270720660572e-01,9.999965224125920704e-01,9.999966090095855353e-01,9.999859879953345576e-01,1.000000000000000000e+00,8.784062620533562571e-01,9.299431745529121995e-01,7.845931531967231809e-01,9.567688887411649468e-01,9.694197099551373764e-01
8.784740676625909517e-01,9.999999000276086347e-01,9.337309538304631173e-01,8.823364189196353236e-01,9.999999950958533557e-01,9.999999999884640056e-01,9.999848047394960249e-01,9.999995306001338014e-01,9.999989270720655021e-01,9.999965224125917373e-01,9.999966090095664395e-01,9.999859879953346686e-01,1.000000000000000000e+00,8.784062620581317704e-01,9.299431745528047299e-01,7.845931531985425034e-01,9.567688887427249211e-01,9.694197099527288586e-01
8.784740676667576187e-01,9.999999000291720508e-01,9.337309538301740153e-01,8.823364189196374330e-01,9.999999950958533557e-01,9.999999999884638946e-01,9.999848047394960249e-01,9.999995306001310258e-01,9.999989270720649470e-01,9.999965224125915153e-01,9.999966090095518956e-01,9.999859879953347797e-01,1.000000000000000000e+00,8.784062620623038775e-01,9.299431745527083626e-01,7.845931532003049824e-01,9.567688887442272749e-01,9.694197099504078263e-01
8.784740676704850815e-01,9.999999000306537544e-01,9.337309538298992351e-01,8.823364189196390983e-01,9.999999950958533557e-01,9.999999999884637836e-01,9.999848047394960249e-01,9.999995306001283613e-01,9.999989270720643919e-01,9.999965224125912933e-01,9.999966090095407933e-01,9.999859879953348907e-01,1.000000000000000000e+00,8.784062620660366694e-01,9.299431745526203219e-01,7.845931532020135046e-01,9.567688887456792246e-01,9.694197099481639546e-01
8.784740676738128640e-01,9.999999000320523024e-01,9.337309538296387768e-01,8.823364189196406526e-01,9.999999950958533557e-01,9.999999999884636726e-01,9.999848047394960249e-01,9.999995306001255857e-01,9.999989270720639478e-01,9.999965224125909602e-01,9.999966090095326887e-01,9.999859879953350017e-01,1.000000000000000000e+00,8.784062620693695589e-01,9.299431745525400528e-01,7.845931532036626299e-01,9.567688887470753301e-01,9.694197099460046818e-01
8.784740676767984757e-01,9.999999000333773536e-01,9.337309538293911970e-01,8.823364189196420959e-01,9.999999950958533557e-01,9.999999999884634505e-01,9.999848047394960249e-01,9.999995306001229212e-01,9.999989270720635037e-01,9.999965224125907381e-01,9.999966090095273596e-01,9.999859879953352237e-01,1.000000000000000000e+00,8.784062620723600556e-01,9.299431745524664450e-01,7.845931532052550228e-01,9.567688887484185889e-01,9.694197099439273435e-01
8.784740676794551284e-01,9.999999000346272426e-01,9.337309538291567179e-01,8.823364189196432061e-01,9.999999950958533557e-01,9.999999999884633395e-01,9.999848047394960249e-01,9.999995306001202566e-01,9.999989270720629486e-01,9.999965224125905161e-01,9.999966090095244731e-01,9.999859879953353348e-01,1.000000000000000000e+00,8.784062620750215933e-01,9.299431745523991655e-01,7.845931532067836889e-01,9.567688887497083350e-01,9.694197099419313846e-01
8.784740676818654226e-01,9.999999000358135159e-01,9.337309538289337851e-01,8.823364189196442053e-01,9.999999950958533557e-01,9.999999999884631174e-01,9.999848047394960249e-01,9.999995306001177031e-01,9.999989270720623935e-01,9.999965224125901830e-01,9.999966090095233628e-01,9.999859879953354458e-01,1.000000000000000000e+00,8.784062620774365504e-01,9.299431745523371040e-01,7.845931532082562887e-01,9.567688887509454565e-01,9.694197099400163609e-01
8.784740676840420148e-01,9.999999000369357294e-01,9.337309538287222876e-01,8.823364189196449825e-01,9.999999950958533557e-01,9.999999999884630064e-01,9.999848047394960249e-01,9.999995306001150386e-01,9.999989270720619494e-01,9.999965224125898500e-01,9.999966090095241400e-01,9.999859879953355568e-01,1.000000000000000000e+00,8.784062620796174725e-01,9.299431745522798165e-01,7.845931532096677152e-01,9.567688887521293983e-01,9.694197099381836047e-01
8.784740676859981168e-01,9.999999000379919956e-01,9.337309538285230026e-01,8.823364189196456486e-01,9.999999950958533557e-01,9.999999999884628954e-01,9.999848047394960249e-01,9.999995306001124851e-01,9.999989270720613943e-01,9.999965224125896279e-01,9.999966090095263604e-01,9.999859879953356678e-01,1.000000000000000000e+00,8.784062620815777933e-01,9.299431745522276360e-01,7.845931532110135276e-01,9.567688887532563857e-01,9.694197099364383341e-01
8.784740676877964560e-01,9.999999000389958592e-01,9.337309538283331545e-01,8.823364189196460927e-01,9.999999950958533557e-01,9.999999999884627844e-01,9.999848047394960249e-01,9.999995306001098205e-01,9.999989270720609502e-01,9.999965224125892949e-01,9.999966090095300242e-01,9.999859879953357789e-01,1.000000000000000000e+00,8.784062620833801294e-01,9.299431745521783421e-01,7.845931532123007202e-01,9.567688887543333021e-01,9.694197099347707791e-01
8.784740676894297051e-01,9.999999000399445448e-01,9.337309538281535204e-01,8.823364189196465368e-01,9.999999950958533557e-01,9.999999999884626734e-01,9.999848047394960249e-01,9.999995306001072670e-01,9.999989270720605061e-01,9.999965224125890728e-01,9.999966090095349092e-01,9.999859879953358899e-01,1.000000000000000000e+00,8.784062620850171532e-01,9.299431745521330450e-01,7.845931532135291819e-01,9.567688887553613686e-01,9.694197099331783862e-01
8.784740676909501556e-01,9.999999000408493766e-01,9.337309538279817689e-01,8.823364189196469809e-01,9.999999950958533557e-01,9.999999999884624513e-01,9.999848047394960249e-01,9.999995306001047135e-01,9.999989270720599510e-01,9.999965224125888508e-01,9.999966090095404603e-01,9.999859879953361119e-01,1.000000000000000000e+00,8.784062620865413784e-01,9.299431745520899684e-01,7.845931532147081278e-01,9.567688887563453592e-01,9.694197099316539390e-01
8.784740676923505909e-01,9.999999000417083561e-01,9.337309538278187881e-01,8.823364189196473140e-01,9.999999950958533557e-01,9.999999999884622293e-01,9.999848047394960249e-01,9.999995306001021600e-01,9.999989270720595069e-01,9.999965224125886287e-01,9.999966090095467885e-01,9.999859879953363340e-01,1.000000000000000000e+00,8.784062620879453664e-01,9.299431745520502224e-01,7.845931532158368915e-01,9.567688887572849410e-01,9.694197099301979925e-01
8.784740676936440007e-01,9.999999000425243700e-01,9.337309538276635790e-01,8.823364189196475360e-01,9.999999950958533557e-01,9.999999999884620072e-01,9.999848047394960249e-01,9.999995306000996065e-01,9.999989270720589518e-01,9.999965224125882957e-01,9.999966090095540050e-01,9.999859879953364450e-01,1.000000000000000000e+00,8.784062620892421069e-01,9.299431745520128079e-01,7.845931532169143630e-01,9.567688887581836665e-01,9.694197099288058839e-01
8.784740676948297189e-01,9.999999000432928664e-01,9.337309538275173626e-01,8.823364189196477581e-01,9.999999950958533557e-01,9.999999999884618962e-01,9.999848047394960249e-01,9.999995306000971640e-01,9.999989270720585077e-01,9.999965224125880736e-01,9.999966090095622206e-01,9.999859879953365560e-01,1.000000000000000000e+00,8.784062620904310448e-01,9.299431745519779469e-01,7.845931532179341028e-01,9.567688887590329871e-01,9.694197099274894924e-01
8.784740676959458261e-01,9.999999000440317198e-01,9.337309538273768084e-01,8.823364189196479801e-01,9.999999950958533557e-01,9.999999999884616741e-01,9.999848047394960249e-01,9.999995306000947215e-01,9.999989270720580636e-01,9.999965224125878516e-01,9.999966090095707694e-01,9.999859879953367781e-01,1.000000000000000000e+00,8.784062620915502606e-01,9.299431745519449732e-01,7.845931532189180935e-01,9.567688887598538861e-01,9.694197099262175099e-01
8.784740676969725603e-01,9.999999000447223896e-01,9.337309538272452469e-01,8.823364189196480911e-01,9.999999950958533557e-01,9.999999999884615631e-01,9.999848047394960249e-01,9.999995306000922790e-01,9.999989270720576195e-01,9.999965224125876295e-01,9.999966090095800952e-01,9.999859879953368891e-01,1.000000000000000000e+00,8.784062620925797704e-01,9.299431745519141090e-01,7.845931532198417990e-01,9.567688887606202730e-01,9.694197099250295713e-01
8.784740676979402307e-01,9.999999000453844156e-01,9.337309538271192366e-01,8.823364189196480911e-01,9.999999950958533557e-01,9.999999999884614521e-01,9.999848047394960249e-01,9.999995306000897255e-01,9.999989270720571755e-01,9.999965224125872965e-01,9.999966090095897542e-01,9.999859879953370001e-01,1.000000000000000000e+00,8.784062620935502164e-01,9.299431745518851322e-01,7.845931532207292003e-01,9.567688887613592374e-01,9.694197099238845983e-01
8.784740676988449515e-01,9.999999000460129128e-01,9.337309538269992215e-01,8.823364189196480911e-01,9.999999950958533557e-01,9.999999999884613411e-01,9.999848047394960249e-01,9.999995306000872830e-01,9.999989270720567314e-01,9.999965224125869634e-01,9.999966090095998572e-01,9.999859879953371111e-01,1.000000000000000000e+00,8.784062620944576016e-01,9.299431745518574877e-01,7.845931532215748572e-01,9.567688887620617866e-01,9.694197099227955805e-01
8.784740676996893871e-01,9.999999000466094357e-01,9.337309538268854237e-01,8.823364189196480911e-01,9.999999950958533557e-01,9.999999999884612301e-01,9.999848047394960249e-01,9.999995306000848405e-01,9.999989270720562873e-01,9.999965224125867413e-01,9.999966090096104043e-01,9.999859879953372221e-01,1.000000000000000000e+00,8.784062620953045908e-01,9.299431745518315084e-01,7.845931532223784366e-01,9.567688887627308070e-01,9.694197099217586322e-01
8.784740677004845288e-01,9.999999000471790911e-01,9.337309538267768438e-01,8.823364189196480911e-01,9.999999950958533557e-01,9.999999999884611190e-01,9.999848047394960249e-01,9.999995306000825090e-01,9.999989270720558432e-01,9.999965224125864083e-01,9.999966090096212845e-01,9.999859879953373332e-01,1.000000000000000000e+00,8.784062620961021750e-01,9.299431745518069725e-01,7.845931532231480432e-01,9.567688887633700734e-01,9.694197099207679802e-01
8.784740677012254917e-01,9.999999000477159949e-01,9.337309538266742592e-01,8.823364189196479801e-01,9.999999950958533557e-01,9.999999999884610080e-01,9.999848047394960249e-01,9.999995306000800666e-01,9.999989270720552881e-01,9.999965224125861862e-01,9.999966090096324978e-01,9.999859879953374442e-01,1.000000000000000000e+00,8.784062620968454693e-01,9.299431745517838799e-01,7.845931532238769046e-01,9.567688887639745898e-01,9.694197099198306189e-01
8.784740677019231558e-01,9.999999000482273637e-01,9.337309538265767817e-01,8.823364189196478691e-01,9.999999950958533557e-01,9.999999999884608970e-01,9.999848047394960249e-01,9.999995306000777351e-01,9.999989270720547330e-01,9.999965224125859642e-01,9.999966090096440441e-01,9.999859879953375552e-01,1.000000000000000000e+00,8.784062620975452429e-01,9.299431745517621195e-01,7.845931532245689066e-01,9.567688887645505735e-01,9.694197099189378886e-01
8.784740677025809630e-01,9.999999000487136414e-01,9.337309538264837450e-01,8.823364189196477581e-01,9.999999950958533557e-01,9.999999999884607860e-01,9.999848047394960249e-01,9.999995306000752926e-01,9.999989270720542889e-01,9.999965224125857421e-01,9.999966090096560345e-01,9.999859879953376662e-01,1.000000000000000000e+00,8.784062620982050484e-01,9.299431745517413583e-01,7.845931532252303775e-01,9.567688887650994678e-01,9.694197099180870136e-01
8.784740677032044642e-01,9.999999000491783807e-01,9.337309538263950381e-01,8.823364189196475360e-01,9.999999950958533557e-01,9.999999999884605639e-01,9.999848047394960249e-01,9.999995306000729611e-01,9.999989270720537338e-01,9.999965224125854091e-01,9.999966090096680249e-01,9.999859879953378883e-01,1.000000000000000000e+00,8.784062620988305481e-01,9.299431745517214853e-01,7.845931532258616503e-01,9.567688887656236041e-01,9.694197099172745524e-01
8.784740677037873313e-01,9.999999000496154755e-01,9.337309538263115494e-01,8.823364189196473140e-01,9.999999950958533557e-01,9.999999999884604529e-01,9.999848047394960249e-01,9.999995306000706297e-01,9.999989270720531787e-01,9.999965224125851870e-01,9.999966090096803484e-01,9.999859879953379993e-01,1.000000000000000000e+00,8.784062620994151915e-01,9.299431745517030556e-01,7.845931532264570629e-01,9.567688887661169872e-01,9.694197099165096088e-01
8.784740677043404444e-01,9.999999000500350288e-01,9.337309538262313913e-01,8.823364189196470919e-01,9.999999950958533557e-01,9.999999999884603419e-01,9.999848047394960249e-01,9.999995306000681872e-01,9.999989270720527346e-01,9.999965224125849650e-01,9.999966090096928939e-01,9.999859879953381103e-01,1.000000000000000000e+00,8.784062620999701920e-01,9.299431745516852921e-01,7.845931532270282727e-01,9.567688887665916075e-01,9.694197099157739750e-01
8.784740677048639146e-01,9.999999000504350422e-01,9.337309538261550079e-01,8.823364189196468699e-01,9.999999950958533557e-01,9.999999999884601198e-01,9.999848047394960249e-01,9.999995306000658557e-01,9.999989270720521795e-01,9.999965224125846319e-01,9.999966090097056615e-01,9.999859879953383324e-01,1.000000000000000000e+00,8.784062621004954385e-01,9.299431745516685277e-01,7.845931532275732811e-01,9.567688887670453557e-01,9.694197099150704267e-01
8.784740677053588520e-01,9.999999000508159597e-01,9.337309538260819552e-01,8.823364189196466478e-01,9.999999950958533557e-01,9.999999999884598978e-01,9.999848047394960249e-01,9.999995306000635242e-01,9.999989270720517354e-01,9.999965224125844099e-01,9.999966090097185401e-01,9.999859879953385544e-01,1.000000000000000000e+00,8.784062621009920413e-01,9.299431745516524295e-01,7.845931532280944198e-01,9.567688887674773435e-01,9.694197099144006291e-01
8.784740677058234803e-01,9.999999000511756719e-01,9.337309538260133435e-01,8.823364189196464258e-01,9.999999950958533557e-01,9.999999999884597868e-01,9.999848047394960249e-01,9.999995306000611928e-01,9.999989270720512913e-01,9.999965224125841878e-01,9.999966090097317517e-01,9.999859879953386654e-01,1.000000000000000000e+00,8.784062621014581129e-01,9.299431745516373304e-01,7.845931532285850274e-01,9.567688887678845733e-01,9.694197099137695783e-01
8.784740677062629066e-01,9.999999000515200631e-01,9.337309538259475072e-01,8.823364189196462037e-01,9.999999950958533557e-01,9.999999999884596757e-01,9.999848047394960249e-01,9.999995306000589723e-01,9.999989270720508472e-01,9.999965224125839658e-01,9.999966090097449634e-01,9.999859879953387765e-01,1.000000000000000000e+00,8.784062621018990935e-01,9.299431745516231196e-01,7.845931532290566501e-01,9.567688887682767040e-01,9.694197099131613982e-01
8.784740677066802395e-01,9.999999000518446923e-01,9.337309538258854458e-01,8.823364189196458707e-01,9.999999950958533557e-01,9.999999999884595647e-01,9.999848047394960249e-01,9.999995306000567519e-01,9.999989270720504031e-01,9.999965224125836327e-01,9.999966090097583971e-01,9.999859879953388875e-01,1.000000000000000000e+00,8.784062621023177586e-01,9.299431745516094638e-01,7.845931532295008504e-01,9.567688887686426336e-01,9.694197099125939632e-01
8.784740677070720372e-01,9.999999000521535564e-01,9.337309538258264929e-01,8.823364189196455376e-01,9.999999950958533557e-01,9.999999999884594537e-01,9.999848047394960249e-01,9.999995306000545314e-01,9.999989270720499590e-01,9.999965224125834107e-01,9.999966090097719418e-01,9.999859879953389985e-01,1.000000000000000000e+00,8.784062621027108886e-01,9.299431745515965853e-01,7.845931532299218469e-01,9.567688887689942412e-01,9.694197099120486216e-01
8.784740677074446280e-01,9.999999000524467663e-01,9.337309538257704267e-01,8.823364189196452045e-01,9.999999950958533557e-01,9.999999999884593427e-01,9.999848047394960249e-01,9.999995306000523110e-01,9.999989270720495149e-01,9.999965224125830776e-01,9.999966090097857085e-01,9.999859879953391095e-01,1.000000000000000000e+00,8.784062621030848117e-01,9.299431745515842618e-01,7.845931532303235256e-01,9.567688887693263089e-01,9.694197099115343663e-01
8.784740677077971238e-01,9.999999000527259874e-01,9.337309538257170249e-01,8.823364189196448715e-01,9.999999950958533557e-01,9.999999999884592317e-01,9.999848047394960249e-01,9.999995306000502016e-01,9.999989270720490708e-01,9.999965224125827445e-01,9.999966090097996974e-01,9.999859879953392205e-01,1.000000000000000000e+00,8.784062621034385288e-01,9.299431745515727155e-01,7.845931532307045542e-01,9.567688887696433886e-01,9.694197099110425375e-01
8.784740677081284144e-01,9.999999000529905535e-01,9.337309538256665098e-01,8.823364189196445384e-01,9.999999950958533557e-01,9.999999999884591206e-01,9.999848047394960249e-01,9.999995306000480921e-01,9.999989270720485157e-01,9.999965224125825225e-01,9.999966090098136862e-01,9.999859879953393316e-01,1.000000000000000000e+00,8.784062621037708185e-01,9.299431745515617243e-01,7.845931532310663759e-01,9.567688887699437039e-01,9.694197099105770210e-01
8.784740677084432736e-01,9.999999000532446836e-01,9.337309538256178820e-01,8.823364189196440943e-01,9.999999950958533557e-01,9.999999999884590096e-01,9.999848047394960249e-01,9.999995306000458717e-01,9.999989270720480716e-01,9.999965224125823005e-01,9.999966090098278970e-01,9.999859879953394426e-01,1.000000000000000000e+00,8.784062621040867880e-01,9.299431745515510661e-01,7.845931532314144308e-01,9.567688887702323619e-01,9.694197099101299342e-01
8.784740677087422567e-01,9.999999000534860460e-01,9.337309538255716967e-01,8.823364189196437612e-01,9.999999950958533557e-01,9.999999999884588986e-01,9.999848047394960249e-01,9.999995306000436512e-01,9.999989270720476275e-01,9.999965224125819674e-01,9.999966090098419969e-01,9.999859879953396646e-01,1.000000000000000000e+00,8.784062621043868813e-01,9.299431745515410741e-01,7.845931532317448331e-01,9.567688887705071421e-01,9.694197099097030534e-01
8.784740677090234762e-01,9.999999000537143079e-01,9.337309538255280650e-01,8.823364189196433172e-01,9.999999950958533557e-01,9.999999999884587876e-01,9.999848047394960249e-01,9.999995306000415418e-01,9.999989270720471835e-01,9.999965224125817453e-01,9.999966090098562077e-01,9.999859879953397757e-01,1.000000000000000000e+00,8.784062621046689889e-01,9.299431745515316372e-01,7.845931532320573609e-01,9.567688887707663792e-01,9.694197099093014858e-01
